household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6
HH-05913,Rulindo,-1.790222,30.053712,10/03/2023,2.0,7.0,9.4,1680,14.1,13.6,11.0,13.6,14.3,12.9
HH-06497,Musanze,-1.457591,29.561245,19/01/2023,3.0,8.7,0.9,1796,21.3,18.8,21.6,24.7,20.2,21.1
HH-07134,Nyabihu,-1.646361,29.467161,25/06/2023,2.0,8.4,1.7,2492,7.2,7.7,6.5,8.7,6.6,6.2
HH-02482,Gakenke,-1.607216,29.795759,01/04/2024,8.0,8.2,4.8,2189,59.4,69.8,53.2,54.0,60.5,58.7
HH-02652,Musanze,-1.467986,29.685107,18/05/2023,6.0,9.6,1.2,1810,21.9,28.8,27.76,28.9,29.9,29.3
HH-03106,Musanze,-1.484012,29.601215,19/09/2023,5.0,8.8,1.1,1849,39.8,37.1,39.8,35.2,39.6,31.1
HH-01785,Rulindo,-1.724545,30.064145,12/03/2023,5.0,5.4,4.8,1903,13.5,12.1,12.4,12.2,14.0,10.2
HH-01576,Nyabihu,-1.568745,29.509124,20/04/2023,2.0,7.7,6.7,2333,12.2,13.6,13.8,12.3,14.1,14.6
HH-04887,Musanze,-1.497074,29.585207,10/06/2024,3.0,7.1,11.7,2112,18.7,16.3,17.0,19.7,16.4,17.9
HH-04640,Rulindo,-1.797172,29.975056,28/07/2023,4.0,8.7,6.1,1827,19.6,12.2,16.2,13.2,13.4,18.8
HH-00702,Nyabihu,-1.634016,29.466183,10/04/2024,5.0,10.0,6.8,2399,41.9,45.2,43.4,46.8,43.9,41.2
HH-04636,Gakenke,-1.721027,29.828798,18/04/2024,5.0,6.7,5.8,2086,15.4,15.4,13.2,18.7,13.3,13.5
HH-04843,Musanze,-1.483567,29.557473,02/05/2024,5.0,9.9,1.9,1833,25.3,18.6,28.9,24.6,17.2,21.4
HH-06216,Rulindo,-1.727109,29.960501,14/11/2023,4.0,10.1,2.4,1848,33.6,31.2,38.9,38.7,36.8,36.3
HH-04247,Musanze,-1.467403,29.554973,18/03/2023,7.0,9.4,8.8,1605,28.8,28.4,27.4,37.9,29.1,23.6
HH-06961,Burera,-1.447931,29.771791,12/06/2024,4.0,10.1,1.1,1943,17.8,16.7,17.0,20.6,19.2,15.1
HH-02522,Nyabihu,-1.622863,29.50185,10/12/2023,4.0,4.1,6.0,2425,12.3,16.0,14.5,14.4,15.1,17.5
HH-05175,Musanze,-1.493742,29.622886,12/12/2023,5.0,5.8,8.6,1827,28.3,22.7,25.46,25.6,25.5,25.2
HH-02355,Rulindo,-1.8,30.043141,02/05/2023,3.0,4.7,4.1,1777,5.5,6.5,7.2,6.9,7.6,6.7
HH-04740,Burera,-1.400009,29.741963,21/09/2023,5.0,9.1,0.6,1774,24.9,36.2,31.8,32.4,23.3,30.3
HH-00834,Nyabihu,-1.603536,29.534711,24/10/2023,2.0,9.1,3.2,2432,14.6,14.6,13.5,15.6,16.5,15.7
HH-02226,Musanze,-1.471793,29.67855,22/05/2024,8.0,11.2,4.5,1846,45.8,34.8,52.5,39.2,44.0,34.2
HH-05850,Burera,-1.48298,29.803893,27/01/2023,4.0,7.0,4.5,1927,24.5,20.3,22.7,27.5,27.0,27.3
HH-00550,Rulindo,-1.796623,30.027398,03/02/2024,4.0,9.3,0.7,1641,21.5,21.4,18.6,15.4,18.1,14.4
HH-01021,Rulindo,-1.724758,30.008112,02/08/2023,7.0,11.0,7.1,1944,41.3,36.4,33.9,33.9,30.6,35.22
HH-00249,Gakenke,-1.692941,29.769761,05/11/2023,6.0,7.7,1.2,2153,23.6,23.8,23.2,23.3,19.1,18.6
HH-02265,Burera,-1.448045,29.773502,15/03/2023,5.0,10.5,3.4,1899,38.4,35.9,46.8,52.3,54.2,50.3
HH-03708,Musanze,-1.525792,29.64643,05/07/2023,3.0,7.5,1.7,2058,16.0,22.6,23.1,18.4,17.8,16.9
HH-00297,Rulindo,-1.756686,29.951848,16/02/2024,6.0,8.6,2.5,1817,26.3,26.3,18.4,22.1,24.1,26.2
HH-02664,Rulindo,-1.751589,29.959509,06/05/2023,1.0,10.6,4.8,1807,8.3,9.5,9.7,10.5,10.8,10.9
HH-03001,Rulindo,-1.75932,30.029357,23/07/2023,8.0,8.4,1.4,1720,33.0,35.5,36.2,28.8,34.1,23.3
HH-06339,Musanze,-1.461926,29.629005,09/01/2023,4.0,8.1,4.7,1547,19.0,12.7,13.6,18.2,10.8,16.0
HH-02319,Musanze,-1.472439,29.619611,22/06/2023,4.0,7.0,8.8,2102,6.0,6.7,5.6,5.4,6.7,6.079999999999999
HH-07322,Burera,-1.411314,29.727657,03/05/2024,4.0,9.5,1.0,2034,35.6,36.8,32.2,34.9,40.5,39.7
HH-00101,Nyabihu,-1.627609,29.544126,09/04/2023,4.0,9.3,4.0,2417,17.9,17.3,20.9,16.2,13.5,13.9
HH-04630,Burera,-1.400328,29.739999,11/03/2023,4.0,8.4,2.1,1827,31.6,30.7,31.7,34.1,23.8,28.4
HH-04774,Rulindo,-1.7,30.036878,05/05/2023,3.0,9.0,4.1,1759,14.1,15.4,12.7,14.8,12.7,9.4
HH-03839,Gakenke,-1.743032,29.764166,18/04/2024,4.0,9.7,5.7,2309,29.4,38.2,32.8,29.8,39.2,36.2
HH-02859,Nyabihu,-1.639364,29.549392,12/08/2023,4.0,9.0,1.9,2385,15.3,18.6,21.2,16.1,18.0,19.3
HH-02292,Musanze,-1.531075,29.679798,17/01/2023,5.0,7.6,2.6,1964,16.5,16.9,22.0,14.2,13.2,17.4
HH-00533,Gakenke,-1.612346,29.837817,07/09/2023,4.0,9.4,3.1,2120,35.6,35.8,27.0,27.0,37.5,31.6
HH-04694,Burera,-1.438426,29.769134,04/03/2024,5.0,4.6,3.3,1972,21.4,20.6,17.9,19.7,19.9,21.5
HH-05050,Burera,-1.425323,29.800367,18/03/2024,4.0,9.1,0.9,1937,19.3,14.6,15.0,15.3,14.1,16.9
HH-03371,Nyabihu,-1.550702,29.503936,01/02/2024,4.0,10.0,21.3,2428,28.8,37.8,31.4,36.9,42.5,29.5
HH-01371,Gakenke,-1.63007,29.793051,18/03/2023,3.0,13.2,3.3,1959,28.2,39.3,32.5,32.3,40.2,31.8
HH-06627,Rulindo,-1.739536,30.093428,23/09/2023,1.0,8.7,2.7,1976,8.2,7.0,7.3,7.7,7.1,7.7
HH-00347,Burera,-1.436165,29.828877,03/02/2024,5.0,7.8,6.8,2364,17.2,20.3,13.6,16.1,16.1,17.1
HH-07619,Gakenke,-1.631692,29.868365,28/01/2024,5.0,10.6,6.4,1933,51.8,43.7,49.0,57.7,40.8,45.8
HH-03873,Nyabihu,-1.593941,29.473965,13/05/2023,5.0,8.6,9.2,2451,37.2,44.2,42.5,41.7,35.9,39.6
HH-03857,Musanze,-1.503034,29.599295,24/02/2024,4.0,8.6,2.1,1770,18.6,19.9,17.7,18.5,13.5,13.6
HH-06263,Nyabihu,-1.621996,29.475958,24/01/2024,6.0,10.0,9.6,2591,57.080000000000005,56.3,63.1,50.2,51.1,64.7
HH-00682,Musanze,-1.472342,29.695343,07/01/2024,3.0,9.0,3.2,1916,14.5,15.5,13.3,13.0,11.3,11.8
HH-06824,Gakenke,-1.602331,29.763434,31/12/2023,4.0,5.5,1.8,1995,10.4,10.16,13.4,11.1,8.3,7.6
HH-03359,Rulindo,-1.707135,29.955281,27/02/2023,1.0,8.4,3.5,1711,7.3,7.3,7.42,7.1,6.8,8.6
HH-07606,Rulindo,-1.746942,30.016609,30/04/2024,3.0,8.3,1.2,1646,23.0,21.6,23.7,23.6,21.7,18.9
HH-06396,Musanze,-1.495444,29.576269,17/09/2023,6.0,9.0,4.9,1808,26.1,26.8,26.1,29.7,25.7,22.1
HH-06487,Gakenke,-1.654858,29.76194,16/06/2024,3.0,6.6,2.3,2119,9.7,9.5,10.1,9.5,9.6,6.6
HH-01567,Rulindo,-1.782528,30.059566,27/06/2023,7.0,7.8,2.5,2008,29.3,25.6,24.9,23.8,22.4,23.4
HH-04223,Gakenke,-1.60351,29.872455,19/01/2024,4.0,7.9,9.2,2090,30.0,27.5,26.6,30.1,25.4,29.0
HH-06692,Nyabihu,-1.581416,29.530883,27/02/2024,4.0,5.9,4.8,2319,19.4,22.1,20.1,24.5,18.7,23.3
HH-05373,Musanze,-1.472289,29.627328,16/08/2023,4.0,10.7,3.1,1879,46.7,39.3,38.6,37.5,40.5,35.6
HH-06677,Burera,-1.419017,29.74923,31/01/2023,5.0,10.3,1.2,1848,23.0,20.9,20.4,26.3,24.1,27.4
HH-05065,Rulindo,-1.78958,29.952852,19/12/2023,6.0,5.2,1.3,1499,19.4,17.7,14.6,13.3,12.6,11.5
HH-06628,Rulindo,-1.751092,30.047312,18/10/2023,6.0,9.2,5.8,1937,40.8,47.7,52.1,43.1,60.0,57.3
HH-01182,Musanze,-1.521862,29.63668,17/04/2023,4.0,6.3,3.4,1804,21.6,18.8,27.1,22.8,23.2,20.0
HH-01376,Gakenke,-1.731795,29.887918,15/06/2023,6.0,9.9,4.4,2259,56.6,53.5,61.3,61.4,49.6,61.2
HH-07486,Rulindo,-1.786599,30.096325,03/03/2024,2.0,10.3,12.9,1892,21.0,15.5,19.0,15.5,19.8,17.4
HH-01545,Gakenke,-1.6,29.752344,19/04/2023,6.0,5.6,7.2,1948,29.0,26.0,27.1,31.1,30.6,28.9
HH-01993,Burera,-1.443153,29.777524,08/02/2024,7.0,11.3,3.25,1954,67.8,62.8,71.0,73.7,72.3,75.7
HH-06422,Musanze,-1.490648,29.587141,07/07/2023,6.0,8.2,1.7,1586,20.2,27.1,21.6,19.6,20.2,20.7
HH-04170,Nyabihu,-1.620993,29.535745,03/02/2024,3.0,8.3,3.9,2011,12.6,10.5,10.2,13.2,11.3,12.5
HH-03756,Nyabihu,-1.565215,29.456945,14/05/2023,5.0,6.0,5.1,2140,25.6,28.0,25.7,24.5,22.9,31.0
HH-05909,Musanze,-1.488708,29.558896,01/05/2024,4.0,7.4,5.7,1518,11.9,12.620000000000001,12.7,14.1,12.6,11.8
HH-05236,Nyabihu,-1.59372,29.467867,23/06/2024,2.0,5.6,4.3,2228,4.2,4.5,5.9,4.3,5.7,4.3
HH-06619,Burera,-1.489872,29.722821,28/05/2023,4.0,10.5,3.9,2228,21.3,19.8,23.3,19.4,20.8,22.0
HH-00085,Musanze,-1.489926,29.652275,10/02/2023,3.0,10.7,0.7,1941,18.6,13.919999999999998,15.1,13.0,11.9,11.0
HH-05857,Nyabihu,-1.61472,29.533096,17/03/2023,5.0,10.0,1.6,2494,48.8,41.7,38.9,44.4,44.1,42.2
HH-01559,Rulindo,-1.748192,30.057161,26/04/2023,4.0,8.5,2.7,1700,33.239999999999995,33.5,35.8,32.7,33.5,30.7
HH-03722,Rulindo,-1.77538,29.951238,20/01/2023,3.0,9.3,6.5,2132,25.4,24.7,23.6,24.6,24.9,26.4
HH-03621,Rulindo,-1.729154,29.976881,24/01/2024,5.0,10.6,12.7,1680,28.8,29.5,28.2,27.3,23.1,28.4
HH-02628,Rulindo,-1.799256,29.986003,05/12/2023,4.0,10.2,3.0,1693,21.1,19.7,21.9,14.7,16.4,19.3
HH-06583,Rulindo,-1.716519,30.050378,13/03/2023,6.0,8.0,8.7,1881,45.3,40.1,37.9,46.0,40.0,39.2
HH-00419,Rulindo,-1.783977,30.055317,27/12/2023,4.0,8.1,4.8,1634,18.7,16.6,14.7,16.6,16.6,13.5
HH-05609,Musanze,-1.481252,29.574098,03/08/2023,4.0,8.0,4.3,1843,14.5,14.7,12.4,12.0,13.4,12.8
HH-01783,Musanze,-1.482043,29.666641,19/09/2023,4.0,12.4,3.1,1826,49.0,45.2,36.3,43.8,44.7,40.2
HH-03249,Gakenke,-1.671663,29.887169,20/07/2023,4.0,11.9,5.5,1846,21.3,24.1,20.4,22.2,19.7,25.7
HH-06679,Burera,-1.462272,29.767935,10/08/2023,6.0,10.1,18.7,2030,65.9,54.3,56.7,49.9,59.8,56.6
HH-04963,Musanze,-1.529529,29.557046,26/10/2023,4.0,8.3,3.8,1995,19.2,17.3,17.8,18.6,17.48,14.5
HH-07946,Nyabihu,-1.553504,29.516012,02/06/2024,4.0,9.5,2.1,2569,28.7,27.0,30.2,37.0,30.3,36.9
HH-00294,Musanze,-1.500512,29.624178,26/11/2023,4.0,9.4,3.9,1858,14.6,19.3,15.1,14.9,14.6,16.0
HH-05849,Musanze,-1.545435,29.56829,03/12/2023,5.0,7.9,0.9,1678,22.4,16.7,20.1,21.1,16.7,21.8
HH-03648,Musanze,-1.470298,29.576016,06/05/2024,8.0,11.8,2.4,1822,42.4,56.4,45.5,45.1,36.3,42.8
HH-07031,Rulindo,-1.755245,30.025568,05/08/2023,5.0,9.1,5.5,1853,20.4,20.4,18.4,23.0,22.8,19.1
HH-06588,Nyabihu,-1.637441,29.47943,19/01/2023,7.0,13.1,4.5,2249,45.44,47.4,47.8,39.2,42.0,50.8
HH-05799,Gakenke,-1.644177,29.778918,07/01/2024,3.0,8.5,19.1,2116,26.0,19.4,23.5,24.1,23.4,21.9
HH-07540,Musanze,-1.450802,29.699978,13/09/2023,3.0,7.8,13.7,2001,12.0,12.6,11.8,9.0,12.4,11.9
HH-02685,Musanze,-1.535913,29.644392,07/09/2023,6.0,9.1,11.0,1727,45.1,47.2,55.7,44.0,53.7,51.5
HH-01150,Gakenke,-1.712995,29.851345,10/02/2024,4.0,11.0,18.3,1868,19.4,21.3,19.0,21.7,22.3,22.4
HH-01756,Rulindo,-1.744489,30.003499,22/06/2024,6.0,8.7,0.9,1874,26.9,21.9,25.1,22.1,25.5,20.4
HH-06809,Musanze,-1.534134,29.689773,22/06/2024,6.0,10.6,1.2,1808,25.9,29.5,35.3,22.5,26.6,30.2
HH-01722,Nyabihu,-1.617599,29.535458,08/08/2023,4.0,8.6,2.1,2429,15.1,14.7,16.2,12.3,14.7,15.5
HH-06423,Nyabihu,-1.559547,29.532631,27/04/2024,7.0,8.2,2.3,2221,28.1,32.2,24.0,24.9,29.2,18.0
HH-06051,Burera,-1.417635,29.730285,13/03/2023,5.0,7.5,5.2,1985,36.2,30.2,33.28000000000001,30.7,39.5,29.8
HH-02686,Nyabihu,-1.570727,29.46712,26/06/2023,4.0,7.7,1.0,2299,26.3,30.2,31.4,24.4,32.1,33.1
HH-03528,Rulindo,-1.73189,29.969253,22/07/2023,4.0,11.8,3.4,1944,44.6,48.8,44.02,42.6,41.3,42.8
HH-02572,Gakenke,-1.675715,29.81705,04/09/2023,2.0,6.8,1.5,1994,12.2,12.9,12.3,11.7,14.0,13.0
HH-02349,Burera,-1.464081,29.824601,03/06/2024,4.0,11.7,4.2,1582,21.7,24.3,21.779999999999998,21.1,23.0,18.8
HH-05710,Gakenke,-1.745758,29.797316,25/07/2023,4.0,7.9,2.7,2077,15.7,12.7,12.4,18.6,12.1,14.3
HH-04455,Gakenke,-1.747829,29.878045,20/01/2024,7.0,7.8,2.0,2114,40.8,48.9,50.9,39.6,43.9,52.3
HH-02313,Burera,-1.440522,29.771984,22/02/2023,4.0,9.4,12.3,1854,20.9,18.6,16.6,18.1,13.7,20.0
HH-07044,Nyabihu,-1.589318,29.506074,19/04/2023,4.0,8.3,6.9,2306,26.9,24.7,30.5,32.5,34.3,26.3
HH-07785,Gakenke,-1.715157,29.754508,13/04/2024,5.0,10.9,3.5,1973,44.7,42.0,42.9,49.5,50.2,44.4
HH-05150,Nyabihu,-1.645883,29.479662,16/06/2024,3.0,10.0,0.5,2478,29.9,25.7,28.1,30.7,28.8,29.6
HH-06631,Musanze,-1.547424,29.551823,04/06/2023,1.0,6.3,2.9,1822,2.7,2.5,3.5,2.5,3.0,2.9
HH-04103,Burera,-1.471195,29.829055,15/01/2023,6.0,8.8,4.1,1612,22.7,28.6,27.8,26.559999999999995,28.3,25.4
HH-06813,Nyabihu,-1.590163,29.467305,18/04/2023,4.0,9.3,12.7,2369,28.6,31.3,26.7,30.9,32.1,33.5
HH-04909,Rulindo,-1.711918,29.993712,04/01/2023,6.0,9.8,3.6,1433,29.740000000000002,31.8,30.2,30.4,30.4,25.9
HH-00374,Rulindo,-1.752841,29.986574,27/04/2024,5.0,10.7,2.5,1911,26.9,27.9,19.5,27.6,32.0,28.1
HH-06280,Nyabihu,-1.556167,29.458241,27/03/2024,6.0,11.0,1.3,2195,47.0,66.3,59.3,62.9,59.4,70.1
HH-05784,Nyabihu,-1.615572,3.766765,05/07/2023,3.0,12.2,8.4,2589,20.9,16.2,12.8,17.9,14.4,13.7
HH-01868,Nyabihu,-1.584984,29.545286,19/06/2023,6.0,8.9,0.9,2504,25.0,19.4,22.1,25.9,20.2,20.8
HH-06735,Nyabihu,-1.60053,29.508469,21/09/2023,4.0,6.8,1.0,2430,17.2,14.0,14.4,11.1,11.6,10.4
HH-04393,Burera,-1.418989,29.828417,19/02/2023,7.0,11.0,3.0,1784,36.5,38.0,33.7,32.6,36.3,37.4
HH-05460,Gakenke,-1.644179,29.813451,13/05/2024,6.0,12.6,2.2,1911,58.5,58.6,64.8,61.9,78.6,58.8
HH-01747,Nyabihu,-1.634347,29.519337,27/07/2023,5.0,8.3,6.2,2346,23.5,23.6,19.2,18.7,21.6,20.3
HH-02442,Burera,-1.438584,29.830561,29/05/2024,5.0,6.5,1.6,1855,17.8,20.0,14.0,18.5,14.8,14.2
HH-04787,Gakenke,-1.687227,29.890174,27/01/2024,6.0,9.0,0.7,2236,50.5,41.2,49.2,43.9,44.4,52.6
HH-04339,Musanze,-1.538898,29.604588,26/05/2023,7.0,7.8,0.7,2109,20.8,28.7,28.8,25.3,18.5,24.3
HH-04252,Nyabihu,-1.62436,29.500023,02/09/2023,4.0,6.2,13.2,2272,11.1,11.8,12.1,10.5,8.3,12.5
HH-02289,Burera,-1.4737,29.714788,03/03/2023,4.0,8.4,0.9,1948,34.1,25.7,31.7,35.7,35.7,27.5
HH-03034,Nyabihu,-1.640363,29.497366,03/06/2024,6.0,10.4,3.4,2129,33.0,29.7,24.9,23.4,26.9,24.2
HH-02639,Gakenke,-1.687794,29.856029,13/04/2024,6.0,6.8,2.2,1890,31.5,37.9,39.7,31.9,30.2,39.5
HH-01394,Burera,-1.431469,29.806632,07/05/2024,3.0,8.0,11.0,1863,22.5,23.4,24.4,19.3,24.1,24.4
HH-00813,Nyabihu,-1.585968,29.471544,02/07/2023,3.0,11.6,0.7,2408,29.4,30.1,29.4,26.5,26.6,26.4
HH-05061,Gakenke,-1.701054,29.758115,14/02/2023,3.0,11.7,6.2,2031,17.4,18.7,15.2,13.9,15.0,14.6
HH-01859,Rulindo,-1.759403,30.084004,02/02/2024,4.0,8.6,1.5,1898,18.2,13.9,14.9,17.3,17.8,16.0
HH-01870,Rulindo,-1.729477,29.960602,08/12/2023,5.0,6.3,8.4,1752,25.2,31.9,25.8,29.9,25.0,28.7
HH-06111,Gakenke,-1.69526,29.836268,05/03/2024,1.0,7.2,7.3,2125,6.1,6.1,5.8,5.9799999999999995,6.2,5.7
HH-02875,Rulindo,-1.781366,29.965915,09/11/2023,6.0,6.3,22.6,1837,37.7,31.2,36.9,37.1,27.1,37.1
HH-04388,Nyabihu,-1.575143,29.507618,19/03/2023,3.0,9.9,6.3,2489,26.2,26.2,26.4,28.4,27.4,25.3
HH-04770,Musanze,-1.487428,29.597404,26/01/2024,7.0,3.6499999999999995,10.1,2122,24.275,24.275,29.2,26.0,19.3,22.6
HH-06365,Musanze,-1.476653,29.693215,24/02/2024,7.0,9.6,0.6,1924,62.5,59.2,53.5,57.8,57.8,56.0
HH-07255,Musanze,-1.51825,29.665693,21/06/2023,5.0,9.0,5.1,1831,43.0,41.2,38.3,41.3,36.9,41.0
HH-02284,Nyabihu,-1.615522,29.481173,07/02/2024,5.0,11.5,6.1,2401,50.0,47.3,46.1,51.7,48.9,54.1
HH-01721,Nyabihu,-1.648771,29.544595,21/02/2024,4.0,6.3,2.1,2325,23.8,18.2,21.9,21.9,23.5,22.1
HH-04589,Rulindo,-1.773787,30.043076,18/12/2023,5.0,7.6,1.9,1768,15.9,19.5,23.0,19.9,18.7,21.9
HH-03533,Musanze,-1.53611,29.667493,09/10/2023,5.0,10.8,6.6,1804,49.2,49.8,45.6,50.0,52.7,44.7
HH-07266,Nyabihu,-1.621822,29.51709,03/02/2024,4.0,9.4,6.6,2615,32.7,33.9,35.4,36.6,30.9,35.4
HH-00922,Burera,-1.415979,29.77821,09/09/2023,5.0,8.4,0.7,2051,17.7,20.1,20.2,18.259999999999998,15.8,17.5
HH-00323,Rulindo,-1.757718,30.094633,27/01/2024,2.0,9.3,1.1,1691,19.8,15.7,19.4,18.46,19.8,17.6
HH-07214,Burera,-1.410056,29.744055,20/07/2023,1.0,8.0,9.5,1838,8.3,8.4,7.2,7.2,6.4,6.9
HH-06914,Nyabihu,-1.619407,29.509664,02/05/2024,5.0,9.3,1.7,2664,34.8,41.8,43.6,38.9,44.8,49.0
HH-06189,Nyabihu,-1.552516,29.522094,17/11/2023,4.0,9.4,7.3,2244,18.2,21.3,22.3,12.8,14.4,13.0
HH-03470,Nyabihu,-1.628852,29.498216,16/12/2023,3.0,9.1,4.2,2417,15.0,17.4,12.4,9.4,15.4,12.3
HH-05367,Burera,-1.413238,29.754176,08/10/2023,3.0,7.7,0.9,2082,21.3,24.2,21.2,23.1,20.6,17.1
HH-07932,Rulindo,-1.754511,30.053378,07/10/2023,1.0,7.5,7.8,1853,4.1,3.9,3.8,3.4,3.2,3.4
HH-07659,Burera,-1.462252,29.768694,25/03/2023,1.0,11.8,0.8,2172,5.3,5.1,5.2,5.5,5.3,6.0
HH-04994,Burera,-1.447782,29.809727,14/10/2023,3.0,10.5,3.3,2005,15.2,17.0,14.1,16.3,17.3,14.2
HH-00232,Burera,-1.444071,29.800765,11/02/2024,7.0,8.5,1.0,1730,29.6,27.3,25.4,25.1,31.6,18.8
HH-01942,Musanze,-1.471995,29.631541,17/11/2023,4.0,7.5,0.8,2015,15.9,13.9,15.9,14.1,10.5,11.1
HH-06881,Rulindo,-1.752626,29.997456,03/08/2023,3.0,9.4,1.1,1758,15.3,15.9,10.7,11.1,13.3,11.9
HH-07242,Gakenke,-1.6,29.800147,03/05/2023,7.0,8.1,4.4,1764,32.0,33.1,25.6,30.2,26.1,21.5
HH-01080,Gakenke,-1.742437,29.846248,23/01/2023,6.0,6.1,1.8,2149,18.0,16.5,15.6,16.3,16.7,16.6
HH-07980,Rulindo,-1.799169,30.04362,25/08/2023,8.0,11.4,1.1,1602,35.6,47.3,40.6,52.9,40.1,41.6
HH-01116,Burera,-1.480519,29.775768,20/11/2023,2.0,11.2,0.7,1911,10.2,10.775,11.3,11.1,10.5,10.775000000000002
HH-06094,Burera,-1.461609,29.749288,12/06/2024,4.0,10.3,4.7,2102,30.8,39.3,37.7,36.2,33.9,35.4
HH-06833,Burera,-1.441264,29.786486,06/03/2023,4.0,9.2,2.7,2055,17.4,20.2,14.3,15.2,13.1,17.6
HH-01468,Musanze,-1.543841,29.572427,06/07/2023,6.0,6.1,3.7,1685,18.7,17.6,12.5,13.8,16.8,18.4
HH-05769,Musanze,-1.509819,29.559485,16/02/2023,2.0,9.9,10.2,2162,15.7,19.3,19.5,19.2,20.5,18.3
HH-05715,Rulindo,-1.713982,29.953265,03/10/2023,3.0,8.8,5.7,1616,13.6,10.9,12.6,10.3,10.5,9.5
HH-01579,Burera,-1.44018,29.792119,29/02/2024,2.0,10.2,11.2,1868,8.1,9.7,8.7,8.7,9.3,8.9
HH-06959,Rulindo,-1.722704,29.989199,04/05/2023,3.0,8.0,18.0,2085,19.6,22.9,18.2,24.0,21.3,20.6
HH-06862,Gakenke,-1.695034,29.859523,12/02/2024,5.0,9.5,2.2,2193,25.6,24.3,22.4,17.8,22.2,17.7
HH-02127,Burera,-1.406903,29.764795,18/11/2023,2.0,8.2,0.7,1888,8.9,9.6,8.5,9.1,8.1,9.2
HH-06203,Gakenke,-1.631219,29.853526,17/08/2023,4.0,10.3,2.6,2214,20.1,19.8,23.3,21.4,14.1,16.9
HH-01451,Burera,-1.421712,29.73333,15/06/2024,4.0,8.9,4.8,1781,30.6,34.5,32.4,38.7,27.4,32.8
HH-05068,Musanze,-1.475928,29.590575,25/02/2023,3.0,8.0,0.6,1929,11.8,9.0,12.2,12.3,9.2,9.3
HH-03050,Musanze,-1.512266,29.589366,28/02/2023,3.0,6.0,1.3,1938,10.4,9.7,8.2,8.1,7.3,7.2
HH-05008,Rulindo,-1.767921,30.075035,31/01/2023,4.0,10.2,9.0,1905,36.9,32.8,39.4,38.1,35.1,38.9
HH-05329,Musanze,-1.50607,29.651124,20/01/2024,4.0,7.5,6.5,1913,23.9,22.5,24.5,27.6,31.1,29.7
HH-07602,Nyabihu,-1.555749,29.473545,11/10/2023,5.0,12.0,0.8,2153,51.2,48.0,57.6,56.3,47.0,53.2
HH-06129,Nyabihu,-1.623771,29.507916,02/12/2023,6.0,9.5,5.2,2314,51.3,51.6,57.9,49.8,51.7,51.5
HH-07825,Musanze,-1.534004,29.65365,10/03/2023,3.0,13.3,1.1,1665,17.2,17.7,22.0,19.3,18.3,14.1
HH-05398,Musanze,-1.500512,29.624178,17/02/2024,4.0,9.8,0.9,1759,34.3,33.6,37.4,31.5,34.3,36.5
HH-01489,Musanze,-1.451828,29.588956,18/02/2024,6.0,9.7,2.1,2045,27.96,31.5,27.4,20.7,33.2,27.0
HH-07279,Rulindo,-1.782237,30.07811,19/03/2023,5.0,9.6,5.2,1749,23.92,22.0,25.9,27.0,24.7,20.0
HH-05489,Burera,-1.403862,29.828846,14/04/2023,4.0,9.4,1.5,1891,29.0,39.2,30.2,40.6,30.7,33.94
HH-05275,Burera,-1.467778,29.709268,01/08/2023,5.0,9.1,25.0,2070,19.8,18.8,20.6,12.8,12.1,15.1
HH-07828,Musanze,-1.494772,29.560186,28/06/2023,6.0,9.6,1.5,1862,32.7,29.2,30.7,21.4,27.7,24.9
HH-05649,Burera,-1.407189,29.704893,01/03/2024,5.0,10.0,6.7,1895,19.0,21.0,25.9,25.1,27.3,20.0
HH-02826,Rulindo,-1.756401,29.956784,07/03/2023,5.0,8.9,2.4,1747,27.1,24.0,19.4,21.9,15.5,20.3
HH-01515,Nyabihu,-1.638178,29.527425,11/02/2024,4.0,5.9,2.5,2830,19.6,18.1,20.1,22.6,25.1,21.1
HH-00266,Rulindo,-1.766259,30.048388,12/05/2023,4.0,7.1,2.9,1792,17.7,14.2,13.3,14.1,13.0,10.2
HH-00001,Musanze,-1.477343,29.656982,28/05/2024,3.0,13.1,5.2,2045,18.8,19.5,20.3,19.3,15.0,19.0
HH-01452,Burera,-1.453933,29.702374,10/02/2023,4.0,8.3,3.0,1932,30.5,30.8,27.5,34.1,26.1,33.6
HH-03609,Gakenke,-1.628588,29.868322,12/06/2024,3.0,11.2,2.5,1867,30.5,28.7,26.7,34.0,25.1,31.8
HH-04983,Rulindo,-1.719818,29.962246,06/10/2023,4.0,6.7,0.5,1698,26.5,20.4,28.6,23.3,22.6,22.7
HH-02900,Nyabihu,-1.622997,29.508624,30/08/2023,3.0,6.3,0.8,2412,17.3,17.3,17.1,17.6,16.0,15.2
HH-07812,Nyabihu,-1.586947,29.488529,16/03/2024,4.0,9.1,5.3,2155,31.6,34.2,28.9,30.4,27.2,30.6
HH-00839,Burera,-1.448246,29.759368,23/01/2024,2.0,11.7,1.8,1900,9.6,10.2,8.9,12.9,9.4,8.7
HH-00015,Nyabihu,-1.59516,29.469731,29/03/2024,2.0,11.9,3.5,2438,17.9,24.3,20.1,23.8,22.0,24.7
